id,x,y,z,flight,mission
612,101.9845279,2.583990677,34.89336,3,2
613,101.9845295,2.583311002,39.23906,2,2
773,101.984747,2.586848878,27.68984,1,1
615,101.9845315,2.58315471,40.12725,2,2
616,101.9845323,2.582004093,43.87822,5,2
617,101.9845326,2.584066627,34.48223,3,2
776,101.9847527,2.586922761,27.99502,1,1
619,101.9845356,2.583422085,38.36113,2,2
781,101.9847563,2.587009044,28.60855,1,1
621,101.984539,2.58180466,45.95391,7,2
622,101.9845431,2.584147485,34.42461,1,2
815,101.9848092,2.586728753,27.99502,1,1
624,101.9845446,2.582075135,43.16045,5,2
625,101.9845451,2.58219681,42.39336,5,2
817,101.984811,2.586643761,27.73696,1,1
627,101.9845503,2.584229377,34.11455,1,2
628,101.9845508,2.583090902,40.13604,2,2
629,101.9845541,2.583254685,39.38359,2,2
630,101.984558,2.582331143,41.75811,6,2
631,101.9845593,2.583546343,37.53057,3,2
632,101.9845593,2.584305069,34.13506,1,2
633,101.9845595,2.582955018,40.31524,6,2
634,101.9845624,2.584387994,34.23369,1,2
635,101.9845626,2.583623327,37.28887,3,2
636,101.9845685,2.583703152,36.575,3,2
637,101.9845698,2.58289741,40.23565,6,2
638,101.9845703,2.58320121,39.53252,2,2
639,101.9845713,2.58248511,41.30107,6,2
640,101.9845739,2.58335931,38.47295,2,2
641,101.9845739,2.584469369,34.28301,1,2
642,101.9845744,2.582149793,42.32061,5,2
643,101.984576,2.582841868,40.20586,6,2
644,101.9845762,2.581940801,44.46318,7,2
645,101.9845773,2.583785302,35.87432,3,2
646,101.9845798,2.582273018,41.73369,6,2
647,101.9845819,2.582550985,40.90947,6,2
648,101.9845821,2.582696426,40.46856,6,2
649,101.9845829,2.582767727,40.48565,6,2
650,101.9845834,2.581876993,45.21074,7,2
651,101.9845842,2.582622543,40.64043,6,2
652,101.9845844,2.582369893,41.41582,6,2
653,101.984585,2.583160393,39.36943,2,2
654,101.9845857,2.583862285,35.23516,3,2
820,101.9848149,2.586870836,28.24917,1,1
656,101.9845883,2.581825843,45.79424,7,2
823,101.9848218,2.586960219,29.49697,1,1
658,101.9845906,2.583942627,34.79326,3,2
828,101.9848262,2.587040561,29.7228,1,1
660,101.9845952,2.581771851,46.0457,7,2
661,101.984596,2.581970768,43.95684,7,2
662,101.9845996,2.582028893,43.06279,7,2
663,101.9845999,2.584024519,34.23711,3,2
830,101.9848295,2.586794111,28.38735,1,1
832,101.9848316,2.58709972,30.2499,1,1
666,101.9846019,2.583030452,39.8167,6,2
863,101.9848718,2.586604696,27.68936,1,1
668,101.9846065,2.584101502,34.04766,1,2
869,101.9848798,2.587006978,30.44399,1,1
871,101.9848806,2.586763111,28.69546,1,1
671,101.9846124,2.582204818,41.77031,6,2
872,101.9848837,2.587076986,30.87612,1,1
673,101.9846127,2.583299635,38.32451,2,2
674,101.9846135,2.584179777,33.69707,1,2
675,101.984614,2.582424401,40.94805,6,2
882,101.9849022,2.586920178,30.17178,1,1
677,101.9846166,2.58350036,37.5252,3,2
678,101.9846207,2.582319001,41.22979,6,2
679,101.9846217,2.582963543,39.31572,6,2
680,101.984623,2.584260894,33.70195,1,2
681,101.9846248,2.582092443,42.39775,5,2
682,101.984625,2.583574243,37.08574,3,2
683,101.9846284,2.581859685,45.25322,7,2
684,101.9846307,2.58289276,39.40947,6,2
685,101.984632,2.584338135,33.73027,1,2
686,101.9846322,2.583236085,38.38945,2,2
687,101.9846335,2.583656135,36.42754,3,2
688,101.9846379,2.58171786,46.60039,7,2
689,101.9846379,2.582821718,39.50176,6,2
690,101.9846389,2.584422352,33.71953,1,2
691,101.9846392,2.583736735,35.71758,3,2
692,101.9846402,2.58274706,39.57451,6,2
693,101.9846415,2.584502694,33.71367,1,2
694,101.9846433,2.581915226,44.43145,7,2
695,101.9846476,2.582679635,39.68779,6,2
696,101.9846487,2.583816818,35.16631,3,2
697,101.9846492,2.582609368,39.81914,6,2
698,101.984651,2.582374285,40.76885,6,2
907,101.9849382,2.586639628,28.42642,1,1
700,101.9846533,2.58309891,38.9749,6,2
701,101.9846553,2.583896385,34.39238,3,2
908,101.9849387,2.586561869,28.18643,1,1
703,101.9846564,2.584146194,33.38555,1,2
704,101.9846574,2.581996085,43.33135,7,2
705,101.9846579,2.582481235,40.32842,6,2
914,101.984951,2.586800569,30.09121,1,1
707,101.9846602,2.582152376,41.83281,6,2
708,101.9846612,2.583047502,38.83623,6,2
915,101.9849531,2.586881428,31.23965,1,1
710,101.9846636,2.58397776,34.07695,3,2
711,101.9846659,2.582262943,41.26738,6,2
920,101.9849613,2.586948853,31.49429,1,1
713,101.9846679,2.584052935,33.76836,1,2
925,101.9849672,2.587021444,31.56069,1,1
715,101.9846705,2.581778568,45.91533,7,2
950,101.9850062,2.586516919,28.14346,1,1
717,101.9846728,2.582986018,38.62871,6,2
953,101.9850075,2.586599844,28.56875,1,1
719,101.9846795,2.583454635,36.98467,3,2
960,101.9850191,2.586835961,31.22378,1,1
962,101.9850193,2.586757169,30.78311,1,1
722,101.9846833,2.584210777,33.0794,1,2
723,101.9846844,2.582916527,38.80498,6,2
724,101.9846864,2.58205576,42.49688,7,2
725,101.9846892,2.583149027,37.98027,6,2
726,101.98469,2.583528518,36.61065,3,2
727,101.9846913,2.582847035,38.91191,6,2
728,101.9846918,2.584292669,33.15899,1,2
729,101.9846921,2.583364477,37.36162,3,2
730,101.9846934,2.581829976,45.16436,7,2
731,101.9846967,2.582426985,40.429,6,2
965,101.9850224,2.586685094,29.57412,1,1
733,101.9846975,2.582770052,38.96025,6,2
734,101.9846982,2.582518435,39.84014,6,2
735,101.9846985,2.582633135,39.45244,6,2
736,101.9846988,2.58231461,40.68731,6,2
737,101.9846988,2.58361041,36.15752,3,2
738,101.9847016,2.584375852,33.05938,1,2
739,101.9847039,2.582696685,39.15557,6,2
740,101.9847049,2.583690235,35.554,3,2
741,101.984707,2.584457744,33.0584,1,2
966,101.9850232,2.586915528,31.59512,1,1
743,101.9847088,2.581738268,46.18535,7,2
973,101.9850301,2.586981403,31.43618,1,1
745,101.9847111,2.581897143,44.44756,7,2
1007,101.9850728,2.586477911,28.35806,1,1
747,101.9847142,2.58377006,34.88457,3,2
748,101.984716,2.58453421,33.1707,1,2
749,101.9847206,2.583855052,34.15117,3,2
750,101.9847232,2.582121118,41.9002,6,2
751,101.9847237,2.58221851,41.43535,6,2
752,101.9847242,2.583069718,37.72979,6,2
1010,101.9850745,2.586556186,28.71011,1,1
1014,101.985082,2.586798761,31.41104,1,1
755,101.9847273,2.581974385,43.29522,7,2
756,101.9847273,2.58393126,33.44365,3,2
757,101.9847291,2.583001002,37.83184,6,2
758,101.9847298,2.581682726,47.77129,7,2
759,101.9847316,2.583246677,37.36748,3,2
1015,101.9850833,2.586713769,30.89102,1,1
761,101.9847352,2.58401031,33.12481,1,2
1021,101.9850874,2.586870578,31.31606,1,1
763,101.9847381,2.582467026,39.94365,6,2
764,101.9847381,2.582928668,38.01885,6,2
1025,101.9850915,2.586644536,29.7958,1,1
1072,101.9851395,2.586431928,28.57485,1,1
1073,101.9851416,2.586515886,29.00845,1,1
768,101.9847424,2.584091427,32.72344,1,2
769,101.9847447,2.582372993,40.27813,6,2
770,101.984745,2.582554343,39.29082,6,2
771,101.984745,2.583328568,37.08086,3,2
772,101.9847465,2.58285866,38.23809,6,2
1078,101.9851506,2.586671144,31.05288,1,1
774,101.9847506,2.584168927,32.56816,1,2
775,101.9847522,2.583404518,36.75469,3,2
1079,101.9851521,2.586750711,31.42568,1,1
777,101.9847537,2.582787102,38.36016,6,2
778,101.9847542,2.583656135,35.18535,3,2
779,101.984755,2.582034835,42.5833,7,2
780,101.984756,2.582274826,40.86699,6,2
1093,101.9851688,2.586604753,29.78262,1,1
782,101.9847578,2.584249269,32.51104,1,2
783,101.9847589,2.58266181,38.89824,6,2
784,101.9847589,2.583477627,36.1541,3,2
785,101.9847632,2.582724843,38.65215,6,2
786,101.984764,2.584329352,32.42754,1,2
787,101.9847671,2.583563135,35.50127,3,2
788,101.9847717,2.584408402,32.32012,1,2
789,101.9847781,2.581756093,46.01836,7,2
790,101.9847799,2.583726402,34.49004,3,2
791,101.9847799,2.584491844,32.25664,1,2
792,101.9847835,2.583806485,33.89727,3,2
1125,101.9851999,2.586465511,29.05947,1,1
794,101.9847845,2.581888618,44.23027,7,2
795,101.9847853,2.582584568,38.804,6,2
796,101.9847858,2.582508876,39.35918,6,2
1133,101.9852053,2.586390853,28.72671,1,1
798,101.9847876,2.582417685,39.89824,6,2
799,101.9847876,2.582860727,37.69512,6,2
800,101.9847897,2.58219371,41.33086,6,2
1144,101.9852194,2.586630069,31.07095,1,1
802,101.984794,2.583115443,37.21709,13,2
803,101.9847943,2.581964826,43.3333,7,2
804,101.9847946,2.583040785,37.20879,13,2
1155,101.9852307,2.586560061,30.07827,1,1
806,101.9847956,2.582112851,41.84111,6,2
1167,101.9852436,2.586408161,29.0187,1,1
808,101.9847976,2.581675751,47.91729,7,2
809,101.9847964,2.583961208,32.82598,1,2
810,101.984801,2.583201468,36.98955,3,2
811,101.9848025,2.58278736,37.83232,6,2
812,101.9848038,2.58233476,40.36943,6,2
813,101.9848048,2.584042602,32.4124,1,2
1192,101.9852729,2.586343578,28.93228,1,1
1202,101.9852816,2.586506069,29.85024,1,1
816,101.9848107,2.583276902,36.66875,3,2
1204,101.9852844,2.586584344,31.06484,1,1
818,101.9848125,2.582715285,38.01348,6,2
819,101.9848131,2.58412346,31.94839,1,2
1249,101.9853371,2.586288036,28.8937,1,1
821,101.9848156,2.58335621,36.37334,3,2
822,101.9848185,2.583437327,35.8543,3,2
1259,101.9853471,2.586461378,30.20938,1,1
824,101.9848236,2.582037418,42.54131,7,2
825,101.9848241,2.58225571,40.90117,6,2
826,101.9848249,2.582470385,39.33135,6,2
827,101.9848251,2.584203285,31.75283,1,2
1266,101.9853517,2.586541719,31.22451,1,1
829,101.9848292,2.583516893,35.38897,3,2
1267,101.985352,2.586387494,29.49893,1,1
831,101.9848313,2.58427691,31.7062,1,2
1304,101.9854018,2.586331436,29.63296,1,1
1315,101.9854141,2.586501161,31.54629,1,1
834,101.9848341,2.584361902,31.55801,1,2
835,101.9848351,2.584436044,31.29629,1,2
836,101.9848354,2.583598785,34.84063,3,2
837,101.9848369,2.58254401,38.63164,6,2
838,101.9848439,2.583676027,34.22539,3,2
839,101.9848449,2.582918593,37.27959,13,2
840,101.9848467,2.581831785,45.12725,7,2
841,101.9848477,2.58176901,46.24053,7,2
842,101.984849,2.583761018,33.53789,3,2
1318,101.9854149,2.586419269,30.31021,1,1
844,101.9848513,2.582385393,40.00762,6,2
845,101.9848521,2.582605493,38.2332,6,2
846,101.9848521,2.583839294,33.00225,3,2
847,101.9848529,2.582994543,36.9544,13,2
1343,101.9854457,2.586278478,29.5082,1,1
849,101.9848565,2.58190076,44.09307,7,2
850,101.9848588,2.582822493,37.40899,13,2
851,101.9848593,2.583076952,36.81572,13,2
1370,101.9854786,2.586294236,29.93789,1,1
853,101.9848611,2.582188543,41.30303,6,2
1374,101.9854812,2.586378453,30.6083,1,1
855,101.9848631,2.581708301,47.53838,7,2
856,101.9848634,2.583915502,32.09307,1,2
1376,101.9854822,2.586456728,31.45547,1,1
858,101.9848675,2.583154452,36.38066,13,2
1382,101.9854894,2.586229136,29.32266,1,1
860,101.9848691,2.582116468,41.89385,6,2
861,101.9848693,2.583996619,31.28164,1,2
862,101.9848714,2.581971801,43.20781,7,2
1420,101.9855338,2.586260394,29.93252,1,1
864,101.984875,2.582320035,40.221,6,2
865,101.984876,2.583233502,36.17363,3,2
866,101.9848762,2.584072569,30.60977,1,2
867,101.984878,2.581670843,48.99834,7,2
868,101.9848796,2.583389793,35.48516,3,2
1423,101.9855374,2.586176178,29.4877,1,1
870,101.9848801,2.583313327,35.79326,3,2
4861,101.9848844,2.586678199,28.19546,1,1
446,101.9842813,2.586748644,26.06314,2,1
873,101.9848863,2.581631318,49.78691,7,2
874,101.9848891,2.582439126,39.40313,6,2
875,101.9848919,2.583469102,34.81182,3,2
876,101.9848927,2.58225106,40.80596,6,2
877,101.984896,2.58204646,42.69121,7,2
878,101.984896,2.582712701,37.54326,13,2
879,101.9848965,2.582504226,38.64238,6,2
476,101.9843273,2.586712478,26.18887,2,1
881,101.9849014,2.58355771,34.2376,3,2
479,101.9843312,2.586786103,26.32095,2,1
883,101.9849032,2.582790718,37.24395,13,2
884,101.9849048,2.583631852,33.66045,3,2
885,101.9849053,2.582567001,38.01299,6,2
886,101.9849096,2.582874935,36.86797,13,2
485,101.9843384,2.586869544,26.58731,2,1
888,101.9849132,2.583715552,33.19902,3,2
889,101.9849158,2.582947527,36.58135,13,2
890,101.9849161,2.581849868,45.1458,7,2
891,101.9849171,2.583792277,32.429,3,2
892,101.9849184,2.582192935,41.34404,6,2
517,101.9843941,2.586668819,26.25308,2,1
894,101.9849199,2.581787868,46.25908,7,2
519,101.9843954,2.586745803,26.46816,2,1
896,101.9849222,2.583031227,36.36797,13,2
897,101.9849225,2.582377643,39.72441,6,2
898,101.9849235,2.583869519,31.65103,1,2
899,101.9849274,2.581915226,44.53936,7,2
523,101.984399,2.586591578,26.21646,2,1
901,101.9849299,2.583112343,36.02471,13,2
526,101.9844016,2.586826661,26.51919,2,1
903,101.9849322,2.581730518,47.47881,7,2
904,101.9849369,2.583188293,35.73516,13,2
563,101.9844581,2.586548953,26.45083,2,1
906,101.9849376,2.582129901,41.92217,6,2
567,101.9844627,2.586626969,26.4894,2,1
570,101.9844655,2.586702919,26.66885,2,1
909,101.9849407,2.58199531,43.29082,7,2
910,101.9849425,2.583267602,35.3543,13,2
911,101.9849448,2.582319776,39.99834,6,2
912,101.9849453,2.581690735,48.60039,7,2
913,101.9849479,2.583344585,35.01494,3,2
575,101.9844714,2.586783003,26.77554,2,1
606,101.9845202,2.586422111,26.6166,2,1
916,101.9849561,2.58342596,34.45879,3,2
917,101.9849582,2.581646818,49.86357,7,2
918,101.9849582,2.582435251,39.17559,6,2
919,101.9849602,2.582663101,37.06719,13,2
610,101.9845243,2.586509428,26.64199,2,1
921,101.9849628,2.583509402,33.91143,3,2
922,101.9849644,2.582252868,40.71758,12,2
923,101.9849654,2.582069193,42.49981,7,2
924,101.9849664,2.582491826,38.78252,6,2
611,101.9845246,2.586583828,26.61172,2,1
926,101.9849682,2.582744993,36.61211,13,2
927,101.9849687,2.58358406,33.43535,3,2
928,101.984971,2.582542976,38.13897,12,2
929,101.9849739,2.581603159,51.64141,7,2
930,101.9849749,2.582824302,36.43438,13,2
614,101.984531,2.586660811,26.78164,2,1
618,101.9845349,2.586738311,26.93936,2,1
933,101.9849782,2.583666468,32.51836,3,2
934,101.984979,2.582192418,41.64775,6,2
935,101.9849795,2.58374526,31.93496,3,2
936,101.9849821,2.58290361,36.221,13,2
655,101.9845857,2.586378194,26.74111,2,1
657,101.9845904,2.586460344,26.67422,2,1
939,101.9849862,2.581868468,45.0335,7,2
940,101.9849872,2.583821985,30.99575,1,2
941,101.9849885,2.581808018,46.28203,7,2
659,101.9845934,2.586540944,26.54629,2,1
943,101.9849913,2.58238436,39.78203,12,2
944,101.9849954,2.581938476,44.30791,7,2
945,101.9849965,2.583062485,35.6043,13,2
664,101.9845999,2.586301211,26.5231,2,1
665,101.9846009,2.586617411,27.17007,2,1
948,101.9849995,2.58174576,47.59258,7,2
949,101.9850019,2.583140243,35.1082,13,2
667,101.9846032,2.586697236,27.00186,2,1
951,101.9850065,2.582152376,41.66484,6,2
699,101.984652,2.586335828,26.7626,2,1
702,101.9846553,2.586415394,26.89077,2,1
954,101.9850078,2.582018043,43.2249,7,2
955,101.9850126,2.583219293,34.79522,13,2
706,101.9846579,2.586216219,26.81948,2,1
957,101.9850157,2.582484076,38.98711,6,2
958,101.9850175,2.583296793,34.48223,13,2
709,101.9846612,2.586497544,26.78359,2,1
712,101.9846664,2.586576078,27.24136,2,1
961,101.9850193,2.581704943,48.65215,7,2
714,101.9846702,2.586654869,27.31338,2,1
963,101.9850201,2.582328301,40.13945,12,2
964,101.9850209,2.581659734,50.25908,7,2
742,101.984707,2.586142594,26.83828,2,1
744,101.9847101,2.586380261,27.16201,2,1
967,101.9850247,2.583376618,34.02715,3,2
753,101.9847242,2.586214153,26.83657,2,1
969,101.9850275,2.58354376,32.95732,3,2
970,101.9850283,2.582446101,39.14873,12,2
971,101.9850288,2.58263701,37.13701,14,2
754,101.9847267,2.586454144,27.06411,2,1
760,101.9847319,2.586532161,27.29995,2,1
974,101.9850309,2.583458252,33.60479,3,2
975,101.9850317,2.582095801,42.48467,7,2
762,101.984737,2.586608369,27.43789,2,1
977,101.9850355,2.582696685,36.15264,13,2
765,101.9847383,2.586281061,26.84146,2,1
979,101.9850363,2.582266301,40.92656,12,2
793,101.984784,2.586173078,27.0292,2,1
981,101.9850391,2.582779868,35.21807,13,2
982,101.9850409,2.583615577,32.14287,3,2
797,101.9847874,2.586250061,26.89907,2,1
801,101.9847912,2.586328594,27.15859,2,1
805,101.9847951,2.586411003,27.22158,2,1
986,101.9850424,2.582531351,38.27568,12,2
807,101.9847966,2.586488503,27.42373,2,1
988,101.9850478,2.582856335,35.1585,13,2
814,101.9848061,2.586570394,27.4418,2,1
833,101.9848326,2.586072328,26.88027,2,1
991,101.9850527,2.58293926,35.10772,13,2
843,101.9848498,2.586125028,27.19009,2,1
993,101.9850545,2.58188991,45.18486,7,2
994,101.9850555,2.58182636,46.34502,7,2
848,101.9848547,2.586207694,27.04263,2,1
852,101.9848593,2.586287261,27.1127,2,1
854,101.9848629,2.586365019,27.23696,2,1
998,101.9850617,2.583011077,35.16973,13,2
999,101.985062,2.581967151,44.08281,7,2
857,101.9848642,2.586444328,27.56558,2,1
1001,101.9850653,2.582399085,39.86553,12,2
1002,101.9850684,2.583094002,34.75566,13,2
859,101.9848678,2.586526994,27.6332,2,1
1004,101.9850692,2.58176591,47.68389,7,2
880,101.9848968,2.586006194,27.21011,2,1
1006,101.9850728,2.582183635,41.81133,12,2
887,101.9849117,2.586086536,27.06094,2,1
1008,101.985073,2.582045685,43.12774,7,2
1009,101.9850738,2.583172793,34.3919,13,2
893,101.9849194,2.586167136,27.03237,2,1
895,101.9849217,2.586241536,27.11245,2,1
900,101.9849279,2.586323686,27.22744,2,1
1013,101.9850805,2.58325236,33.9041,13,2
902,101.9849312,2.586402219,27.58071,2,1
905,101.9849369,2.586482044,27.94058,2,1
1016,101.9850841,2.581635193,50.92949,8,2
1017,101.9850851,2.58172871,48.93779,7,2
931,101.9849762,2.585881419,27.0646,2,1
1019,101.9850864,2.58234406,40.19658,12,2
932,101.9849764,2.585960469,27.26333,2,1
937,101.9849826,2.586040553,27.31973,2,1
1022,101.9850887,2.58333141,33.46856,13,2
938,101.9849844,2.586121153,27.07925,2,1
942,101.9849911,2.586199944,27.28652,2,1
946,101.9849967,2.586281319,27.37832,2,1
1026,101.985092,2.583413043,33.11016,13,2
947,101.9849967,2.586359078,27.55801,2,1
1028,101.9850964,2.582129901,42.46758,7,2
952,101.9850072,2.586440969,27.79263,2,1
1030,101.9850987,2.582651476,37.15215,14,2
1031,101.9850992,2.582468835,39.24248,12,2
983,101.9850412,2.585919394,27.44692,2,1
989,101.9850481,2.585995603,27.46426,2,1
992,101.9850537,2.586076461,27.48965,2,1
1035,101.9851033,2.583489252,32.2332,3,2
995,101.9850573,2.586156028,27.42446,2,1
1037,101.9851051,2.582731301,35.86065,13,2
997,101.9850614,2.586236369,27.55386,2,1
1039,101.9851067,2.582285935,40.99492,12,2
1040,101.985109,2.581591276,53.57305,8,2
1000,101.9850648,2.586318003,27.66079,2,1
1003,101.9850684,2.586399378,27.84585,2,1
1043,101.9851121,2.582810093,34.55938,13,2
1047,101.9851187,2.586034869,27.32095,2,1
1045,101.9851146,2.582534193,38.42363,12,2
1052,101.9851236,2.586116761,27.46548,2,1
1055,101.9851272,2.586192453,27.58218,2,1
1061,101.9851323,2.586273569,27.73892,2,1
1049,101.9851213,2.58191781,45.35381,7,2
1050,101.9851226,2.58185271,46.32061,7,2
1071,101.9851395,2.586354428,28.01626,2,1
1115,101.985193,2.586150861,27.57998,2,1
1053,101.9851239,2.582969485,34.13359,13,2
1121,101.9851984,2.586229394,28.00259,2,1
1131,101.9852043,2.586308444,28.10439,2,1
1190,101.9852708,2.586265561,28.52725,2,1
1057,101.9851282,2.581992468,44.47295,7,2
1476,101.9856032,2.586048561,29.22891,3,1
1479,101.985605,2.586128644,29.75942,3,1
1060,101.9851318,2.581655343,51.08184,8,2
1481,101.9856052,2.586214411,30.46768,3,1
1062,101.9851326,2.583049052,34.25664,13,2
1528,101.9856684,2.586005161,29.50259,3,1
1064,101.9851359,2.582215668,41.67803,12,2
1065,101.9851359,2.582414326,39.78154,12,2
1532,101.9856715,2.586086536,29.81997,3,1
1535,101.9856736,2.586171269,30.58657,3,1
1068,101.9851372,2.581788126,47.98857,7,2
1069,101.9851375,2.582081851,43.40264,7,2
1070,101.9851395,2.583127068,34.03594,13,2
1576,101.9857404,2.586043911,30.02944,3,1
1579,101.9857429,2.586126836,30.54116,3,1
1617,101.9858041,2.585921461,29.50405,3,1
1620,101.9858053,2.585999219,30.3478,3,1
1623,101.9858097,2.586083178,30.61392,3,1
1076,101.9851475,2.583200693,33.2542,13,2
1624,101.9858102,2.586163261,31.44229,3,1
1656,101.9858662,2.585880386,29.81338,3,1
1663,101.9858732,2.585959952,30.39468,3,1
1665,101.985878,2.586037711,30.95254,3,1
1081,101.9851529,2.583283877,32.6751,13,2
1668,101.9858801,2.586119344,31.8168,3,1
1699,101.9859309,2.585757419,29.30947,3,1
1084,101.985158,2.582360335,40.45,12,2
1700,101.9859325,2.585838536,29.69424,3,1
1086,101.9851585,2.583367318,32.28106,13,2
1706,101.9859369,2.585919652,30.62954,3,1
1712,101.9859443,2.585996378,30.89834,3,1
1089,101.9851611,2.58216116,42.41582,7,2
1090,101.9851624,2.583447143,31.77993,13,2
1714,101.9859476,2.586078528,31.98916,3,1
1744,101.9859972,2.585712469,29.41665,3,1
1749,101.9860036,2.585789194,29.65005,3,1
1094,101.9851709,2.582688676,36.90508,14,2
1751,101.9860047,2.585956336,31.22451,3,1
1096,101.9851714,2.58248356,39.18096,12,2
1754,101.9860098,2.585870311,30.54336,3,1
1098,101.9851729,2.58194726,45.21221,7,2
1756,101.9860108,2.586036936,32.08721,3,1
